client_id,age,job,marital,education,credit_default,mortgage
720,720,42,admin_,married,university_degree,True,True
721,721,56,blue-collar,married,basic_4y,True,True
722,722,43,entrepreneur,married,basic_4y,True,True
723,723,34,blue-collar,married,basic_4y,True,True
724,724,38,services,married,high_school,True,True
725,725,40,technician,married,basic_9y,True,True
726,726,38,admin_,married,high_school,True,True
727,727,48,entrepreneur,married,university_degree,True,True
728,728,27,blue-collar,married,basic_9y,False,True
729,729,24,technician,single,professional_course,True,True
731,731,48,blue-collar,married,professional_course,False,True
732,732,31,admin_,single,high_school,True,True
733,733,39,self-employed,single,basic_4y,False,True
734,734,41,technician,single,university_degree,False,True
735,735,49,blue-collar,married,basic_4y,False,True
736,736,56,retired,married,basic_4y,True,True
737,737,49,admin_,married,high_school,True,True
738,738,47,unemployed,divorced,university_degree,True,True
740,740,48,admin_,divorced,high_school,True,True
741,741,55,housemaid,married,basic_4y,True,True
742,742,59,management,married,basic_4y,False,True
743,743,44,technician,single,professional_course,True,True
744,744,46,blue-collar,married,basic_9y,True,True
745,745,39,blue-collar,divorced,basic_6y,False,True
746,746,38,unemployed,married,basic_4y,False,True
747,747,36,services,married,high_school,True,True
748,748,29,admin_,single,university_degree,True,True
749,749,31,technician,single,professional_course,True,True
750,750,30,services,divorced,basic_9y,True,True
751,751,36,blue-collar,married,basic_4y,True,True
752,752,60,blue-collar,married,professional_course,True,True
753,753,36,admin_,married,university_degree,True,True
754,754,32,services,married,high_school,True,True
755,755,39,blue-collar,married,basic_9y,False,True
756,756,30,services,married,university_degree,True,True
757,757,39,blue-collar,married,basic_4y,False,True
758,758,37,blue-collar,married,basic_9y,False,True
759,759,39,blue-collar,married,professional_course,False,True
760,760,46,blue-collar,married,basic_4y,True,True
761,761,43,unemployed,married,basic_4y,True,True
762,762,37,services,married,high_school,True,True
763,763,30,technician,married,university_degree,False,True
764,764,38,technician,married,professional_course,True,True
765,765,31,technician,married,university_degree,True,True
766,766,44,admin_,married,university_degree,True,True
767,767,44,self-employed,married,university_degree,False,True
769,769,30,student,single,high_school,False,True
770,770,37,blue-collar,married,basic_4y,False,False
773,773,43,technician,married,professional_course,True,True
774,774,38,housemaid,married,basic_9y,True,True
775,775,41,blue-collar,married,basic_4y,True,True
777,777,33,blue-collar,married,basic_9y,True,False
778,778,32,admin_,married,high_school,True,True
779,779,30,services,married,high_school,False,True
780,780,43,technician,married,basic_6y,True,True
781,781,30,services,married,high_school,False,True
782,782,36,technician,divorced,professional_course,True,True
783,783,38,blue-collar,married,basic_6y,True,False
784,784,35,blue-collar,single,basic_6y,True,True
785,785,50,self-employed,married,university_degree,True,True
786,786,38,blue-collar,married,basic_9y,True,True
787,787,58,admin_,married,basic_4y,False,True
788,788,50,technician,married,professional_course,True,True
789,789,33,blue-collar,single,basic_9y,False,True
790,790,33,blue-collar,single,basic_9y,False,False
791,791,44,management,single,university_degree,False,True
792,792,31,management,married,high_school,True,True
793,793,40,entrepreneur,married,basic_9y,True,True
794,794,28,unknown,single,basic_9y,False,True
796,796,44,blue-collar,single,high_school,True,True
798,798,33,blue-collar,married,basic_9y,True,False
799,799,39,blue-collar,divorced,basic_6y,False,True
800,800,47,blue-collar,single,basic_4y,False,True
801,801,47,services,divorced,high_school,True,True
802,802,35,entrepreneur,single,professional_course,True,True
803,803,42,admin_,divorced,university_degree,True,True
804,804,36,admin_,married,high_school,True,True
805,805,35,technician,married,basic_6y,True,True
807,807,56,entrepreneur,married,university_degree,False,True
808,808,26,admin_,single,high_school,True,True
809,809,31,admin_,single,university_degree,True,True
810,810,57,self-employed,single,high_school,False,True
811,811,39,services,married,high_school,True,True
812,812,43,blue-collar,married,high_school,True,True
813,813,50,admin_,married,university_degree,True,True
814,814,52,blue-collar,single,high_school,False,False
815,815,39,blue-collar,divorced,basic_9y,True,True
817,817,36,housemaid,married,basic_4y,True,True
818,818,54,management,married,high_school,False,True
819,819,27,admin_,single,basic_9y,True,True
820,820,31,admin_,single,university_degree,True,True
821,821,31,admin_,married,university_degree,False,True
822,822,28,blue-collar,married,basic_6y,True,True
823,823,31,management,single,university_degree,True,True
824,824,30,management,divorced,high_school,True,True
825,825,52,technician,married,professional_course,True,True
826,826,37,technician,divorced,professional_course,True,True
827,827,30,services,married,university_degree,True,True
828,828,45,blue-collar,married,basic_9y,False,True
829,829,54,technician,married,university_degree,True,True
830,830,49,entrepreneur,married,basic_9y,True,True
831,831,44,admin_,married,high_school,True,True
832,832,28,student,single,basic_9y,False,True
833,833,53,technician,married,high_school,True,True
834,834,45,blue-collar,married,basic_9y,False,True
835,835,45,blue-collar,married,basic_9y,False,True
836,836,51,admin_,married,high_school,False,True
837,837,41,blue-collar,married,basic_9y,False,True
838,838,43,technician,married,professional_course,True,True
839,839,31,admin_,single,university_degree,True,True
841,841,38,technician,married,professional_course,True,True
842,842,50,entrepreneur,married,basic_9y,True,True
843,843,53,admin_,single,university_degree,False,True
844,844,44,admin_,divorced,high_school,False,True
845,845,53,blue-collar,married,basic_9y,False,True
846,846,24,services,single,high_school,True,True
847,847,34,admin_,single,high_school,True,True
848,848,40,technician,married,professional_course,True,True
849,849,57,management,divorced,university_degree,True,True
850,850,43,blue-collar,married,basic_4y,False,True
851,851,31,blue-collar,married,basic_6y,False,True
852,852,31,services,married,basic_6y,True,True
853,853,31,blue-collar,married,basic_6y,False,True
854,854,45,housemaid,married,basic_4y,False,True
855,855,38,admin_,married,university_degree,True,True
856,856,41,entrepreneur,married,university_degree,True,True
857,857,47,blue-collar,married,professional_course,False,True
858,858,42,blue-collar,married,basic_6y,True,True
860,860,40,management,married,university_degree,True,True
861,861,42,blue-collar,married,basic_6y,True,True
862,862,34,technician,married,professional_course,False,True
863,863,48,admin_,single,university_degree,True,True
865,865,33,blue-collar,married,high_school,True,True
866,866,37,technician,married,professional_course,True,True
867,867,43,technician,married,professional_course,True,True
869,869,46,admin_,divorced,university_degree,True,True
870,870,37,blue-collar,single,basic_9y,False,True
871,871,40,blue-collar,married,high_school,True,True
872,872,40,blue-collar,married,high_school,True,True
873,873,59,entrepreneur,divorced,high_school,False,True
874,874,43,technician,single,university_degree,True,True
875,875,44,blue-collar,married,basic_6y,True,True
876,876,44,blue-collar,married,basic_4y,True,True
877,877,41,admin_,married,university_degree,True,True
878,878,28,unknown,single,basic_9y,False,True
879,879,48,services,married,high_school,False,True
880,880,31,admin_,single,high_school,True,True
881,881,27,blue-collar,married,basic_9y,True,True
882,882,43,technician,single,university_degree,True,True
883,883,47,retired,married,basic_4y,False,True
885,885,43,unknown,married,high_school,False,True
886,886,29,technician,married,professional_course,True,True
887,887,54,admin_,married,university_degree,True,True
888,888,36,technician,married,professional_course,True,True
889,889,30,admin_,single,university_degree,True,True
891,891,39,blue-collar,married,basic_6y,True,True
892,892,33,blue-collar,married,basic_9y,True,True
893,893,39,retired,single,high_school,True,True
894,894,38,technician,single,professional_course,True,True
895,895,44,admin_,married,high_school,True,True
896,896,33,blue-collar,married,basic_9y,True,True
897,897,37,blue-collar,married,basic_6y,True,True
898,898,32,management,married,basic_6y,True,True
899,899,46,technician,married,professional_course,True,True
900,900,34,technician,divorced,professional_course,True,True
901,901,52,technician,married,basic_4y,False,True
902,902,46,blue-collar,married,basic_6y,False,True
903,903,57,management,divorced,university_degree,True,False
904,904,52,technician,married,basic_4y,False,True
905,905,32,technician,single,professional_course,True,True
906,906,31,blue-collar,single,basic_9y,True,True
907,907,46,admin_,divorced,basic_9y,False,True
908,908,59,services,divorced,high_school,True,True
910,910,42,blue-collar,divorced,basic_6y,False,True
911,911,40,blue-collar,married,basic_4y,True,True
912,912,46,admin_,married,professional_course,True,True
913,913,35,admin_,single,high_school,True,True
914,914,28,blue-collar,married,basic_9y,True,True
915,915,47,services,married,high_school,False,True
916,916,35,blue-collar,married,basic_4y,True,True
917,917,48,retired,married,basic_9y,True,True
918,918,40,blue-collar,married,basic_6y,False,True
919,919,32,services,single,high_school,True,True
920,920,59,retired,divorced,basic_4y,True,True
921,921,48,entrepreneur,married,basic_9y,False,True
922,922,45,blue-collar,married,basic_9y,False,True
923,923,49,blue-collar,single,basic_6y,True,True
924,924,51,admin_,married,university_degree,True,True
925,925,38,technician,single,university_degree,True,True
926,926,53,technician,married,high_school,True,True
927,927,49,blue-collar,married,basic_9y,True,True
928,928,31,blue-collar,married,basic_9y,True,True
929,929,36,services,married,high_school,False,True
930,930,54,retired,married,basic_4y,False,True
931,931,29,admin_,single,high_school,True,True
932,932,31,blue-collar,married,basic_6y,False,True
933,933,35,admin_,married,high_school,True,True
934,934,38,blue-collar,married,basic_9y,True,True
935,935,54,management,married,high_school,False,True
936,936,48,admin_,married,basic_9y,False,True
937,937,48,management,divorced,university_degree,True,True
938,938,32,admin_,single,university_degree,False,True
939,939,34,technician,married,professional_course,False,True
940,940,49,technician,single,university_degree,False,True
941,941,44,blue-collar,married,basic_9y,False,False
942,942,42,services,divorced,high_school,False,True
